labels,predictions,outputs,categories
1.0,0.0,0.4414866,stable_diffusion_2_1
1.0,0.0,0.45696983,stable_diffusion_2_1
1.0,1.0,0.5059624,stable_diffusion_2_1
1.0,0.0,0.4847352,stable_diffusion_2_1
1.0,1.0,0.5382403,stable_diffusion_2_1
1.0,0.0,0.47594485,stable_diffusion_2_1
1.0,0.0,0.49108088,stable_diffusion_2_1
1.0,0.0,0.49995017,stable_diffusion_2_1
1.0,1.0,0.5208396,stable_diffusion_2_1
1.0,0.0,0.4867493,stable_diffusion_2_1
1.0,1.0,0.54485655,stable_diffusion_2_1
1.0,1.0,0.5029579,stable_diffusion_2_1
1.0,0.0,0.44612586,stable_diffusion_2_1
1.0,1.0,0.53417075,stable_diffusion_2_1
1.0,0.0,0.49303216,stable_diffusion_2_1
1.0,1.0,0.53718287,stable_diffusion_2_1
1.0,0.0,0.49187872,stable_diffusion_2_1
1.0,0.0,0.48678198,stable_diffusion_2_1
1.0,0.0,0.49105492,stable_diffusion_2_1
1.0,0.0,0.44184917,stable_diffusion_2_1
1.0,0.0,0.48517814,stable_diffusion_2_1
1.0,0.0,0.47743613,stable_diffusion_2_1
1.0,0.0,0.4410888,stable_diffusion_2_1
1.0,0.0,0.4604613,stable_diffusion_2_1
1.0,1.0,0.5610858,stable_diffusion_2_1
1.0,0.0,0.48719877,stable_diffusion_2_1
1.0,1.0,0.5439385,stable_diffusion_2_1
1.0,0.0,0.46580976,stable_diffusion_2_1
1.0,0.0,0.4662549,stable_diffusion_2_1
1.0,0.0,0.43343773,stable_diffusion_2_1
1.0,0.0,0.45276973,stable_diffusion_2_1
1.0,0.0,0.4749559,stable_diffusion_2_1
1.0,1.0,0.5357668,stable_diffusion_2_1
1.0,0.0,0.4799593,stable_diffusion_2_1
1.0,0.0,0.4827983,stable_diffusion_2_1
1.0,0.0,0.4805792,stable_diffusion_2_1
1.0,1.0,0.5554379,stable_diffusion_2_1
1.0,1.0,0.56294334,stable_diffusion_2_1
1.0,1.0,0.5527158,stable_diffusion_2_1
1.0,0.0,0.49191818,stable_diffusion_2_1
1.0,0.0,0.45401844,stable_diffusion_2_1
1.0,1.0,0.5082723,stable_diffusion_2_1
1.0,0.0,0.4431376,stable_diffusion_2_1
1.0,1.0,0.51515067,stable_diffusion_2_1
1.0,0.0,0.42756158,stable_diffusion_2_1
1.0,0.0,0.474058,stable_diffusion_2_1
1.0,1.0,0.5096734,stable_diffusion_2_1
1.0,1.0,0.5029287,stable_diffusion_2_1
1.0,1.0,0.54429233,stable_diffusion_2_1
1.0,0.0,0.48975226,stable_diffusion_2_1
1.0,0.0,0.492584,stable_diffusion_2_1
1.0,0.0,0.47240326,stable_diffusion_2_1
1.0,0.0,0.4628921,stable_diffusion_2_1
1.0,1.0,0.51720285,stable_diffusion_2_1
1.0,0.0,0.46623218,stable_diffusion_2_1
1.0,1.0,0.5580173,stable_diffusion_2_1
1.0,0.0,0.4835004,stable_diffusion_2_1
1.0,1.0,0.50434655,stable_diffusion_2_1
1.0,1.0,0.584136,stable_diffusion_2_1
1.0,0.0,0.4849679,stable_diffusion_2_1
1.0,0.0,0.47016665,stable_diffusion_2_1
1.0,0.0,0.4812773,stable_diffusion_2_1
1.0,1.0,0.50579983,stable_diffusion_2_1
1.0,1.0,0.54390204,stable_diffusion_2_1
1.0,0.0,0.45013753,stable_diffusion_2_1
1.0,0.0,0.48134074,stable_diffusion_2_1
1.0,1.0,0.5209402,stable_diffusion_2_1
1.0,1.0,0.5427457,stable_diffusion_2_1
1.0,1.0,0.51361495,stable_diffusion_2_1
1.0,1.0,0.51252615,stable_diffusion_2_1
1.0,0.0,0.4761714,stable_diffusion_2_1
1.0,0.0,0.4618418,stable_diffusion_2_1
1.0,0.0,0.4615317,stable_diffusion_2_1
1.0,1.0,0.5051768,stable_diffusion_2_1
1.0,1.0,0.54113585,stable_diffusion_2_1
1.0,1.0,0.52335674,stable_diffusion_2_1
1.0,0.0,0.4998334,stable_diffusion_2_1
1.0,1.0,0.5251963,stable_diffusion_2_1
1.0,0.0,0.4457458,stable_diffusion_2_1
1.0,0.0,0.4773481,stable_diffusion_2_1
1.0,0.0,0.49417618,stable_diffusion_2_1
1.0,1.0,0.5196627,stable_diffusion_2_1
1.0,1.0,0.5481392,stable_diffusion_2_1
1.0,1.0,0.5524635,stable_diffusion_2_1
1.0,1.0,0.5586875,stable_diffusion_2_1
1.0,1.0,0.5504852,stable_diffusion_2_1
1.0,1.0,0.5274236,stable_diffusion_2_1
1.0,1.0,0.57937396,stable_diffusion_2_1
1.0,1.0,0.51836985,stable_diffusion_2_1
1.0,0.0,0.4824353,stable_diffusion_2_1
1.0,1.0,0.5303448,stable_diffusion_2_1
1.0,1.0,0.520838,stable_diffusion_2_1
1.0,0.0,0.49924594,stable_diffusion_2_1
1.0,0.0,0.48882827,stable_diffusion_2_1
1.0,1.0,0.5135995,stable_diffusion_2_1
1.0,1.0,0.53963226,stable_diffusion_2_1
1.0,0.0,0.49811706,stable_diffusion_2_1
1.0,1.0,0.50512064,stable_diffusion_2_1
1.0,1.0,0.5262136,stable_diffusion_2_1
1.0,1.0,0.526124,stable_diffusion_2_1
1.0,1.0,0.525341,stable_diffusion_2_1
1.0,1.0,0.51390827,stable_diffusion_2_1
1.0,0.0,0.49547255,stable_diffusion_2_1
1.0,0.0,0.49188957,stable_diffusion_2_1
1.0,1.0,0.50776696,stable_diffusion_2_1
1.0,0.0,0.4962506,stable_diffusion_2_1
1.0,0.0,0.48146102,stable_diffusion_2_1
1.0,0.0,0.48173127,stable_diffusion_2_1
1.0,1.0,0.57001394,stable_diffusion_2_1
1.0,1.0,0.5747247,stable_diffusion_2_1
1.0,0.0,0.4206316,stable_diffusion_2_1
1.0,0.0,0.46362007,stable_diffusion_2_1
1.0,0.0,0.4897847,stable_diffusion_2_1
1.0,1.0,0.5491331,stable_diffusion_2_1
1.0,0.0,0.47220153,stable_diffusion_2_1
1.0,0.0,0.4711134,stable_diffusion_2_1
1.0,0.0,0.48235273,stable_diffusion_2_1
1.0,0.0,0.49963376,stable_diffusion_2_1
1.0,1.0,0.50300425,stable_diffusion_2_1
1.0,0.0,0.45020884,stable_diffusion_2_1
1.0,0.0,0.47953492,stable_diffusion_2_1
1.0,0.0,0.48379162,stable_diffusion_2_1
1.0,1.0,0.5375994,stable_diffusion_2_1
1.0,0.0,0.45064083,stable_diffusion_2_1
1.0,0.0,0.4465175,stable_diffusion_2_1
1.0,0.0,0.43741152,stable_diffusion_2_1
1.0,0.0,0.47192773,stable_diffusion_2_1
1.0,1.0,0.5194594,stable_diffusion_2_1
1.0,1.0,0.54912454,stable_diffusion_2_1
1.0,0.0,0.4801153,stable_diffusion_2_1
1.0,0.0,0.49682796,stable_diffusion_2_1
1.0,1.0,0.5062176,stable_diffusion_2_1
1.0,0.0,0.46966144,stable_diffusion_2_1
1.0,1.0,0.504568,stable_diffusion_2_1
1.0,0.0,0.45817634,stable_diffusion_2_1
1.0,1.0,0.50804794,stable_diffusion_2_1
1.0,0.0,0.48252088,stable_diffusion_2_1
1.0,0.0,0.46173233,stable_diffusion_2_1
1.0,1.0,0.60281247,stable_diffusion_2_1
1.0,1.0,0.50410885,stable_diffusion_2_1
1.0,0.0,0.49194092,stable_diffusion_2_1
1.0,0.0,0.48789898,stable_diffusion_2_1
1.0,1.0,0.5127673,stable_diffusion_2_1
1.0,1.0,0.57162863,stable_diffusion_2_1
1.0,0.0,0.49163622,stable_diffusion_2_1
1.0,0.0,0.49921897,stable_diffusion_2_1
1.0,0.0,0.47057873,stable_diffusion_2_1
1.0,1.0,0.5530815,stable_diffusion_2_1
1.0,1.0,0.5193044,stable_diffusion_2_1
1.0,0.0,0.4960105,stable_diffusion_2_1
1.0,1.0,0.50152296,stable_diffusion_2_1
1.0,0.0,0.46846312,stable_diffusion_2_1
1.0,1.0,0.53133905,stable_diffusion_2_1
1.0,1.0,0.5089043,stable_diffusion_2_1
1.0,1.0,0.5161939,stable_diffusion_2_1
1.0,1.0,0.51253164,stable_diffusion_2_1
1.0,0.0,0.48895317,stable_diffusion_2_1
1.0,1.0,0.583688,stable_diffusion_2_1
1.0,1.0,0.52150875,stable_diffusion_2_1
1.0,1.0,0.5571929,stable_diffusion_2_1
1.0,1.0,0.51227754,stable_diffusion_2_1
1.0,1.0,0.53012455,stable_diffusion_2_1
1.0,0.0,0.42435324,stable_diffusion_2_1
1.0,1.0,0.520037,stable_diffusion_2_1
1.0,1.0,0.5479909,stable_diffusion_2_1
1.0,1.0,0.52434355,stable_diffusion_2_1
1.0,1.0,0.5093964,stable_diffusion_2_1
1.0,0.0,0.49804625,stable_diffusion_2_1
1.0,0.0,0.44252932,stable_diffusion_2_1
1.0,0.0,0.4904638,stable_diffusion_2_1
1.0,0.0,0.45602262,stable_diffusion_2_1
1.0,1.0,0.5042366,stable_diffusion_2_1
1.0,0.0,0.47102755,stable_diffusion_2_1
1.0,0.0,0.46056947,stable_diffusion_2_1
1.0,0.0,0.49434182,stable_diffusion_2_1
1.0,0.0,0.4687299,stable_diffusion_2_1
1.0,0.0,0.48954841,stable_diffusion_2_1
1.0,0.0,0.46959382,stable_diffusion_2_1
1.0,0.0,0.47405627,stable_diffusion_2_1
1.0,1.0,0.5514094,stable_diffusion_2_1
1.0,1.0,0.52487147,stable_diffusion_2_1
1.0,1.0,0.5082055,stable_diffusion_2_1
1.0,0.0,0.49613166,stable_diffusion_2_1
1.0,0.0,0.4912709,stable_diffusion_2_1
1.0,1.0,0.5082384,stable_diffusion_2_1
1.0,1.0,0.50446427,stable_diffusion_2_1
1.0,0.0,0.49130514,stable_diffusion_2_1
1.0,0.0,0.46745798,stable_diffusion_2_1
1.0,0.0,0.4694638,stable_diffusion_2_1
1.0,1.0,0.5115913,stable_diffusion_2_1
1.0,1.0,0.5406098,stable_diffusion_2_1
1.0,1.0,0.52573305,stable_diffusion_2_1
1.0,0.0,0.49645007,stable_diffusion_2_1
1.0,0.0,0.42291683,stable_diffusion_2_1
1.0,0.0,0.47424957,stable_diffusion_2_1
1.0,1.0,0.5385639,stable_diffusion_2_1
1.0,1.0,0.5146581,stable_diffusion_2_1
1.0,1.0,0.5150829,stable_diffusion_2_1
1.0,0.0,0.4992125,stable_diffusion_2_1
1.0,1.0,0.5145945,stable_diffusion_2_1
1.0,1.0,0.54948896,stable_diffusion_2_1
1.0,1.0,0.5131985,stable_diffusion_2_1
1.0,1.0,0.53003544,stable_diffusion_2_1
1.0,1.0,0.5153897,stable_diffusion_2_1
1.0,0.0,0.49077883,stable_diffusion_2_1
1.0,1.0,0.51765233,stable_diffusion_2_1
1.0,1.0,0.5199867,stable_diffusion_2_1
1.0,0.0,0.49781436,stable_diffusion_2_1
1.0,1.0,0.5281401,stable_diffusion_2_1
1.0,0.0,0.44279113,stable_diffusion_2_1
1.0,1.0,0.5241891,stable_diffusion_2_1
1.0,0.0,0.47734082,stable_diffusion_2_1
1.0,0.0,0.47981745,stable_diffusion_2_1
1.0,1.0,0.5340179,stable_diffusion_2_1
1.0,0.0,0.4712791,stable_diffusion_2_1
1.0,0.0,0.49617508,styleGAN2
1.0,0.0,0.4896239,styleGAN2
1.0,0.0,0.48130274,styleGAN2
1.0,0.0,0.45520288,styleGAN2
1.0,1.0,0.50302005,styleGAN2
1.0,0.0,0.47626457,styleGAN2
1.0,0.0,0.47507143,styleGAN2
1.0,0.0,0.49731758,styleGAN2
1.0,0.0,0.49707454,styleGAN2
1.0,0.0,0.421119,styleGAN2
1.0,0.0,0.4858623,styleGAN2
1.0,1.0,0.5010634,styleGAN2
1.0,0.0,0.49712884,styleGAN2
1.0,0.0,0.47582012,styleGAN2
1.0,0.0,0.46610412,styleGAN2
1.0,0.0,0.46634167,styleGAN2
1.0,1.0,0.5173056,styleGAN2
1.0,0.0,0.47241804,styleGAN2
1.0,0.0,0.45790336,styleGAN2
1.0,0.0,0.4864967,styleGAN2
1.0,0.0,0.4501437,styleGAN2
1.0,0.0,0.46896952,styleGAN2
1.0,0.0,0.47222432,styleGAN2
1.0,0.0,0.45563954,styleGAN2
1.0,1.0,0.5740849,styleGAN2
1.0,1.0,0.50590765,styleGAN2
1.0,1.0,0.52785796,styleGAN2
1.0,0.0,0.4590494,styleGAN2
1.0,0.0,0.47181234,styleGAN2
1.0,1.0,0.52143335,styleGAN2
1.0,0.0,0.46993682,styleGAN2
1.0,1.0,0.5539174,styleGAN2
1.0,1.0,0.5006867,styleGAN2
1.0,0.0,0.4737816,styleGAN2
1.0,0.0,0.44864014,styleGAN2
1.0,0.0,0.4617138,styleGAN2
1.0,0.0,0.48463514,styleGAN2
1.0,1.0,0.56022316,styleGAN2
1.0,0.0,0.4903639,styleGAN2
1.0,1.0,0.5196362,styleGAN2
1.0,1.0,0.5272654,styleGAN2
1.0,0.0,0.49876958,styleGAN2
1.0,1.0,0.5016316,styleGAN2
1.0,1.0,0.5647292,styleGAN2
1.0,1.0,0.5190475,styleGAN2
1.0,0.0,0.44826087,styleGAN2
1.0,1.0,0.5636202,styleGAN2
1.0,1.0,0.52095836,styleGAN2
1.0,0.0,0.4762263,styleGAN2
1.0,0.0,0.47496545,styleGAN2
1.0,0.0,0.47437707,styleGAN2
1.0,0.0,0.47329673,styleGAN2
1.0,1.0,0.5452059,styleGAN2
1.0,0.0,0.49364254,styleGAN2
1.0,0.0,0.48019102,styleGAN2
1.0,0.0,0.46393248,styleGAN2
1.0,0.0,0.4889336,styleGAN2
1.0,0.0,0.4711906,styleGAN2
1.0,1.0,0.50479734,styleGAN2
1.0,0.0,0.46289873,styleGAN2
1.0,0.0,0.45632544,styleGAN2
1.0,0.0,0.46445277,styleGAN2
1.0,1.0,0.50742733,styleGAN2
1.0,0.0,0.44599262,styleGAN2
1.0,0.0,0.46630433,styleGAN2
1.0,0.0,0.49589297,styleGAN2
1.0,0.0,0.4320758,styleGAN2
1.0,0.0,0.4687188,styleGAN2
1.0,1.0,0.5240033,styleGAN2
1.0,0.0,0.47744912,styleGAN2
1.0,0.0,0.49144256,styleGAN2
1.0,0.0,0.43912902,styleGAN2
1.0,1.0,0.5377247,styleGAN2
1.0,0.0,0.44189715,styleGAN2
1.0,0.0,0.46874422,styleGAN2
1.0,1.0,0.5031855,styleGAN2
1.0,1.0,0.58457035,styleGAN2
1.0,0.0,0.4878855,styleGAN2
1.0,0.0,0.49887255,styleGAN2
1.0,0.0,0.44064805,styleGAN2
1.0,0.0,0.46328476,styleGAN2
1.0,1.0,0.53792167,styleGAN2
1.0,0.0,0.46083647,styleGAN2
1.0,1.0,0.55822,styleGAN2
1.0,0.0,0.45552006,styleGAN2
1.0,0.0,0.45138162,styleGAN2
1.0,0.0,0.4792871,styleGAN2
1.0,0.0,0.4590999,styleGAN2
1.0,0.0,0.45656875,styleGAN2
1.0,0.0,0.45016998,styleGAN2
1.0,0.0,0.49463582,styleGAN2
1.0,1.0,0.50831974,styleGAN2
1.0,0.0,0.43584868,styleGAN2
1.0,0.0,0.48231053,styleGAN2
1.0,1.0,0.52664125,styleGAN2
1.0,0.0,0.48438552,styleGAN2
1.0,0.0,0.46403432,styleGAN2
1.0,1.0,0.50632274,styleGAN2
1.0,1.0,0.5420636,styleGAN2
1.0,0.0,0.46161163,styleGAN2
1.0,0.0,0.49273962,styleGAN2
1.0,1.0,0.5081097,styleGAN2
1.0,0.0,0.48465464,styleGAN2
1.0,0.0,0.44125906,styleGAN2
1.0,1.0,0.51275355,styleGAN2
1.0,0.0,0.49859118,styleGAN2
1.0,0.0,0.46063766,styleGAN2
1.0,0.0,0.4367156,styleGAN2
1.0,0.0,0.46376458,styleGAN2
1.0,1.0,0.5363116,styleGAN2
1.0,0.0,0.4481969,styleGAN2
1.0,0.0,0.48983902,styleGAN2
1.0,0.0,0.46191925,styleGAN2
1.0,0.0,0.49374175,styleGAN2
1.0,0.0,0.43858066,styleGAN2
1.0,1.0,0.5337188,styleGAN2
1.0,0.0,0.48132017,styleGAN2
1.0,0.0,0.4516274,styleGAN2
1.0,1.0,0.5548224,styleGAN2
1.0,0.0,0.46363288,styleGAN2
1.0,1.0,0.5276607,styleGAN2
1.0,1.0,0.5403236,styleGAN2
1.0,0.0,0.43678617,styleGAN2
1.0,0.0,0.4871508,styleGAN2
1.0,0.0,0.48259804,styleGAN2
1.0,0.0,0.45496252,styleGAN2
1.0,0.0,0.48134372,styleGAN2
1.0,1.0,0.55155325,styleGAN2
1.0,0.0,0.4847428,styleGAN2
1.0,1.0,0.5674145,styleGAN2
1.0,0.0,0.4546829,styleGAN2
1.0,0.0,0.47894934,styleGAN2
1.0,0.0,0.47411856,styleGAN2
1.0,0.0,0.47828588,styleGAN2
1.0,0.0,0.4887804,styleGAN2
1.0,0.0,0.46702272,styleGAN2
1.0,0.0,0.46120065,styleGAN2
1.0,0.0,0.46436116,styleGAN2
1.0,1.0,0.5196261,styleGAN2
1.0,0.0,0.48094493,styleGAN2
1.0,0.0,0.4947563,styleGAN2
1.0,1.0,0.50090945,styleGAN2
1.0,0.0,0.4701814,styleGAN2
1.0,0.0,0.45557055,styleGAN2
1.0,0.0,0.48890623,styleGAN2
1.0,1.0,0.5380643,styleGAN2
1.0,0.0,0.43158078,styleGAN2
1.0,0.0,0.4516538,styleGAN2
1.0,0.0,0.46350121,styleGAN2
1.0,0.0,0.47637168,styleGAN2
1.0,0.0,0.45334917,styleGAN2
1.0,1.0,0.50812113,styleGAN2
1.0,0.0,0.45050073,styleGAN2
1.0,0.0,0.4758994,styleGAN2
1.0,0.0,0.46961206,styleGAN2
1.0,0.0,0.49156973,styleGAN2
1.0,0.0,0.47714424,styleGAN2
1.0,0.0,0.45521656,styleGAN2
1.0,0.0,0.46778736,styleGAN2
1.0,0.0,0.4625688,styleGAN2
1.0,0.0,0.43156594,styleGAN2
1.0,1.0,0.51169777,styleGAN2
1.0,0.0,0.45707002,styleGAN2
1.0,0.0,0.46835133,styleGAN2
1.0,1.0,0.5063646,styleGAN2
1.0,0.0,0.4940441,styleGAN2
1.0,0.0,0.4823615,styleGAN2
1.0,0.0,0.45102677,styleGAN2
1.0,1.0,0.5039441,styleGAN2
1.0,0.0,0.47847837,styleGAN2
1.0,0.0,0.47459826,styleGAN2
1.0,0.0,0.49668005,styleGAN2
1.0,1.0,0.50287545,styleGAN2
1.0,1.0,0.50173926,styleGAN2
1.0,0.0,0.4942756,styleGAN2
1.0,0.0,0.46866152,styleGAN2
1.0,1.0,0.5331961,styleGAN2
1.0,0.0,0.4582122,styleGAN2
1.0,0.0,0.4776237,styleGAN2
1.0,1.0,0.5002479,styleGAN2
1.0,0.0,0.49370298,styleGAN2
1.0,0.0,0.47792977,styleGAN2
1.0,0.0,0.49601272,styleGAN2
1.0,0.0,0.49698973,styleGAN2
1.0,0.0,0.4975778,styleGAN2
1.0,1.0,0.5015353,styleGAN2
1.0,1.0,0.52331686,styleGAN2
1.0,1.0,0.51620007,styleGAN2
1.0,0.0,0.48087534,styleGAN2
1.0,1.0,0.51970536,styleGAN2
1.0,0.0,0.45157436,styleGAN2
1.0,0.0,0.4841326,styleGAN2
1.0,0.0,0.47813648,styleGAN2
1.0,1.0,0.52111477,styleGAN2
1.0,0.0,0.46712208,styleGAN2
1.0,0.0,0.45582888,styleGAN2
1.0,1.0,0.5291533,styleGAN2
1.0,0.0,0.44566172,styleGAN2
1.0,0.0,0.49278933,styleGAN2
1.0,0.0,0.47104126,styleGAN2
1.0,1.0,0.5394561,styleGAN2
1.0,1.0,0.52390844,styleGAN2
1.0,1.0,0.5468428,styleGAN2
1.0,1.0,0.5104591,styleGAN2
1.0,0.0,0.4845846,styleGAN2
1.0,1.0,0.5048681,styleGAN2
1.0,0.0,0.49234352,styleGAN2
1.0,0.0,0.49846953,styleGAN2
1.0,0.0,0.46868455,styleGAN2
1.0,0.0,0.45279974,styleGAN2
1.0,0.0,0.4527639,styleGAN2
1.0,0.0,0.49084076,styleGAN2
1.0,0.0,0.42885277,styleGAN2
1.0,0.0,0.493386,styleGAN2
1.0,0.0,0.49792215,styleGAN2
1.0,1.0,0.5089178,styleGAN2
1.0,0.0,0.48033342,styleGAN2
1.0,0.0,0.46276057,styleGAN2
1.0,0.0,0.46513835,styleGAN2
1.0,0.0,0.49758953,styleGAN2
1.0,0.0,0.4729839,styleGAN2
1.0,0.0,0.46324047,styleGAN2
1.0,0.0,0.46836907,styleGAN2
1.0,1.0,0.52640337,styleGAN2
1.0,1.0,0.51205075,styleGAN2
1.0,0.0,0.49782357,styleGAN2
1.0,1.0,0.50867647,styleGAN2
1.0,0.0,0.47650266,styleGAN2
1.0,1.0,0.5482489,styleGAN2
1.0,0.0,0.4939115,styleGAN2
1.0,0.0,0.49289057,styleGAN2
1.0,1.0,0.5124874,styleGAN2
1.0,1.0,0.57759446,styleGAN2
1.0,0.0,0.49593538,styleGAN2
1.0,1.0,0.51256996,styleGAN2
1.0,0.0,0.47026774,styleGAN2
1.0,0.0,0.46930903,styleGAN2
1.0,1.0,0.50944114,styleGAN2
1.0,0.0,0.46313712,styleGAN2
1.0,1.0,0.5100062,styleGAN2
1.0,0.0,0.4454718,styleGAN2
1.0,1.0,0.5064974,styleGAN2
1.0,0.0,0.4966918,styleGAN2
1.0,0.0,0.4811845,styleGAN2
1.0,1.0,0.5767051,styleGAN2
1.0,0.0,0.46628645,styleGAN2
1.0,0.0,0.46085328,styleGAN2
1.0,0.0,0.48970196,styleGAN2
1.0,0.0,0.48512742,styleGAN2
1.0,0.0,0.45669785,styleGAN2
1.0,0.0,0.44437173,styleGAN2
1.0,1.0,0.5060862,styleGAN2
1.0,0.0,0.46783066,styleGAN2
1.0,1.0,0.54427564,styleGAN2
1.0,0.0,0.4705415,styleGAN2
1.0,1.0,0.53322613,styleGAN2
1.0,0.0,0.47009057,styleGAN2
1.0,0.0,0.4511607,styleGAN2
1.0,0.0,0.4630184,styleGAN2
1.0,1.0,0.5227539,styleGAN2
1.0,0.0,0.4699354,styleGAN2
1.0,1.0,0.5051259,styleGAN2
1.0,0.0,0.48213422,styleGAN2
1.0,0.0,0.4929271,styleGAN2
1.0,1.0,0.5278588,styleGAN2
1.0,0.0,0.47684512,styleGAN2
1.0,1.0,0.51359296,styleGAN2
1.0,0.0,0.48600549,styleGAN2
1.0,0.0,0.46142548,styleGAN2
1.0,0.0,0.48940703,styleGAN2
1.0,0.0,0.45963842,styleGAN2
1.0,1.0,0.5172342,styleGAN2
1.0,0.0,0.49930882,styleGAN2
1.0,0.0,0.47362825,styleGAN2
1.0,1.0,0.50203985,styleGAN2
1.0,1.0,0.5094421,styleGAN2
1.0,0.0,0.49635383,styleGAN2
1.0,0.0,0.45059112,styleGAN2
1.0,1.0,0.5316638,styleGAN2
1.0,1.0,0.5099006,styleGAN2
1.0,0.0,0.4719011,styleGAN2
1.0,1.0,0.52111125,styleGAN2
1.0,0.0,0.42496884,styleGAN2
1.0,0.0,0.47724763,styleGAN2
1.0,0.0,0.42909867,styleGAN2
1.0,0.0,0.48118618,styleGAN2
1.0,0.0,0.45927972,styleGAN2
1.0,0.0,0.44544557,styleGAN2
1.0,0.0,0.4645354,styleGAN2
1.0,0.0,0.49284706,styleGAN2
1.0,1.0,0.5901646,styleGAN2
1.0,1.0,0.5057533,styleGAN2
1.0,0.0,0.4659708,styleGAN2
1.0,0.0,0.43357876,styleGAN2
1.0,0.0,0.42554402,styleGAN2
1.0,0.0,0.45225957,styleGAN2
1.0,0.0,0.49483517,styleGAN2
1.0,0.0,0.4501068,styleGAN2
1.0,0.0,0.4657757,styleGAN2
1.0,0.0,0.46440065,styleGAN2
1.0,0.0,0.48124,styleGAN2
1.0,0.0,0.44516712,styleGAN2
1.0,1.0,0.5128505,styleGAN2
1.0,0.0,0.47172138,styleGAN2
1.0,0.0,0.48860607,styleGAN2
1.0,1.0,0.5076435,styleGAN2
1.0,0.0,0.44442636,styleGAN2
1.0,0.0,0.43285728,styleGAN2
1.0,0.0,0.44164023,styleGAN2
1.0,0.0,0.48798588,styleGAN2
1.0,0.0,0.48570684,styleGAN2
1.0,0.0,0.47007465,styleGAN2
1.0,1.0,0.5647491,styleGAN2
1.0,1.0,0.53547466,styleGAN2
1.0,1.0,0.51351845,styleGAN2
1.0,0.0,0.4732827,styleGAN2
1.0,0.0,0.4660496,styleGAN2
1.0,1.0,0.56514686,styleGAN2
1.0,1.0,0.5170404,styleGAN2
1.0,0.0,0.4679198,styleGAN2
1.0,0.0,0.4422358,styleGAN2
1.0,0.0,0.4763628,styleGAN2
1.0,0.0,0.46299314,styleGAN2
1.0,0.0,0.46429634,styleGAN2
1.0,0.0,0.45225108,styleGAN2
1.0,0.0,0.46507674,styleGAN2
1.0,1.0,0.57952577,styleGAN2
1.0,0.0,0.48952192,styleGAN2
1.0,0.0,0.45045513,styleGAN2
1.0,0.0,0.49072057,styleGAN2
1.0,0.0,0.48929572,styleGAN2
1.0,1.0,0.5008217,styleGAN2
1.0,1.0,0.51387376,styleGAN2
1.0,1.0,0.5527416,styleGAN2
1.0,1.0,0.54774314,styleGAN2
1.0,1.0,0.5093445,styleGAN2
1.0,1.0,0.56599057,styleGAN2
1.0,1.0,0.5538503,styleGAN2
1.0,1.0,0.5049366,styleGAN2
1.0,1.0,0.58469325,styleGAN2
1.0,1.0,0.5336957,styleGAN2
1.0,1.0,0.52439517,styleGAN2
1.0,1.0,0.5669067,styleGAN2
1.0,1.0,0.52462506,styleGAN2
1.0,1.0,0.53352624,styleGAN2
1.0,1.0,0.59345645,styleGAN2
1.0,1.0,0.5134346,styleGAN2
1.0,1.0,0.5554959,styleGAN2
1.0,1.0,0.51464474,styleGAN2
1.0,1.0,0.51265436,styleGAN2
1.0,1.0,0.56874555,styleGAN2
1.0,0.0,0.4803728,styleGAN2
1.0,0.0,0.48891124,styleGAN2
1.0,0.0,0.4994388,styleGAN2
1.0,1.0,0.5081151,styleGAN2
1.0,1.0,0.56507295,styleGAN2
1.0,1.0,0.50909567,styleGAN2
1.0,1.0,0.5859417,styleGAN2
1.0,1.0,0.5494749,styleGAN2
1.0,0.0,0.4686103,styleGAN2
1.0,1.0,0.5839998,styleGAN2
1.0,0.0,0.47206962,styleGAN2
1.0,1.0,0.5183862,styleGAN2
1.0,1.0,0.5243424,styleGAN2
1.0,1.0,0.55837,styleGAN2
1.0,0.0,0.47295296,styleGAN2
1.0,1.0,0.51082736,styleGAN2
1.0,1.0,0.5047726,styleGAN2
1.0,1.0,0.553563,styleGAN2
1.0,1.0,0.52601373,styleGAN2
1.0,1.0,0.51441896,styleGAN2
1.0,1.0,0.53033346,styleGAN2
1.0,0.0,0.49434638,styleGAN2
1.0,1.0,0.5221185,styleGAN2
1.0,1.0,0.5261394,styleGAN2
1.0,1.0,0.5453668,styleGAN2
1.0,0.0,0.49634078,styleGAN2
1.0,0.0,0.49809375,styleGAN2
1.0,1.0,0.5689143,styleGAN2
1.0,1.0,0.58223826,styleGAN2
1.0,1.0,0.55675775,styleGAN2
1.0,0.0,0.4759103,styleGAN2
1.0,1.0,0.5488919,styleGAN2
1.0,1.0,0.54599386,styleGAN2
1.0,1.0,0.55037266,styleGAN2
1.0,1.0,0.56434804,styleGAN2
1.0,1.0,0.5019542,styleGAN2
1.0,0.0,0.49117345,styleGAN2
1.0,1.0,0.53683627,styleGAN2
1.0,1.0,0.5376389,styleGAN2
1.0,1.0,0.5529798,styleGAN2
1.0,0.0,0.48375112,styleGAN2
1.0,1.0,0.54523045,styleGAN2
1.0,1.0,0.5049101,styleGAN2
1.0,1.0,0.59168935,styleGAN2
1.0,1.0,0.54467404,styleGAN2
1.0,1.0,0.5159912,styleGAN2
1.0,0.0,0.49805495,styleGAN2
1.0,1.0,0.586332,styleGAN2
1.0,0.0,0.47112527,styleGAN2
